# Thursday, February 16, 2017 at 12:42 PM
# Comment at 3176 sec.: s1-af-supercoiled  1280-1480 per 20 900ms 40s rotate 0
# AFZ: [Time, MagPos, RotState, AFZ_avg, AFZ_error, AFZ_current, Z REF, Z DNA, Comment]
  4339.181   1380  40.00       0.7312     0.0261       0.9412       18       17             AFZ
  4343.231   1380  40.00       0.7335     0.0258       0.8793       18       17             AFZ
  4347.272   1380  40.00       0.7363     0.0256       0.9104       18       17             AFZ
  4351.293   1380  40.00       0.7389     0.0253       0.9104       18       17             AFZ
  4355.283   1400  40.00       0.7409     0.0250       0.8702       18       17             AFZ
  4359.343   1400  40.00       0.7439     0.0248       0.9452       18       17             AFZ
  4363.418   1400  40.00       0.7457     0.0245       0.8680       18       17             AFZ
  4367.456   1400  40.00       0.7475     0.0242       0.8726       18       17             AFZ
  4371.479   1400  40.00       0.7467     0.0239       0.6901       18       17             AFZ
  4375.517   1400  40.00       0.7477     0.0236       0.8236       18       17             AFZ
  4379.541   1400  40.00       0.7504     0.0234       0.9446       18       17             AFZ
  4383.550   1400  40.00       0.7523     0.0232       0.8888       18       17             AFZ
  4387.581   1400  40.00       0.7516     0.0229       0.6961       18       17             AFZ
  4391.604   1400  40.00       0.7502     0.0226       0.6496       18       17             AFZ
  4395.646   1420  40.00       0.7509     0.0224       0.8016       18       17             AFZ
  4399.707   1420  40.00       0.7512     0.0221       0.7782       18       17             AFZ
  4403.770   1420  40.00       0.7512     0.0218       0.7512       18       17             AFZ
  4407.823   1420  40.00       0.7512     0.0215       0.7512       18       17             AFZ
  4411.832   1420  40.00       0.7519     0.0213       0.8076       18       17             AFZ
  4415.888   1420  40.00       0.7519     0.0210       0.7519       18       17             AFZ
  4419.886   1420  40.00       0.7529     0.0208       0.8284       18       17             AFZ
  4423.931   1420  40.00       0.7525     0.0205       0.7218       18       17             AFZ
  4427.992   1420  40.00       0.7532     0.0203       0.8153       18       17             AFZ
  4432.013   1420  40.00       0.7529     0.0201       0.7270       18       17             AFZ
  4436.054   1440  40.00       0.7535     0.0198       0.7996       18       17             AFZ
  4440.069   1440  40.00       0.7535     0.0196       0.7535       18       17             AFZ
  4444.086   1440  40.00       0.7535     0.0194       0.7535       18       17             AFZ
  4448.131   1440  40.00       0.7545     0.0192       0.8510       18       17             AFZ
  4452.162   1440  40.00       0.7545     0.0190       0.7545       18       17             AFZ
  4456.134   1440  40.00       0.7545     0.0188       0.7507       18       17             AFZ
  4460.132   1440  40.00       0.7545     0.0186       0.7545       17       17             AFZ
  4464.180   1440  40.00       0.7543     0.0184       0.7398       17       17             AFZ
  4468.226   1440  40.00       0.7543     0.0182       0.7543       17       17             AFZ
  4472.286   1440  40.00       0.7539     0.0180       0.7154       17       17             AFZ
  4476.309   1460  40.00       0.7535     0.0178       0.7117       17       17             AFZ
  4480.341   1460  40.00       0.7535     0.0177       0.7535       17       17             AFZ
  4484.364   1460  40.00       0.7534     0.0175       0.7400       17       17             AFZ
  4488.385   1460  40.00       0.7533     0.0173       0.7451       17       17             AFZ
  4492.415   1460  40.00       0.7526     0.0171       0.6825       17       17             AFZ
  4496.427   1460  40.00       0.7521     0.0170       0.7055       17       17             AFZ
